#	Task	Context	TaskSentence	Summary	Labeler	NoRequestInContext	Urgent	NotRequest	Unsure/Discuss	RandomNumber
4384	Please send via interoffice -- I'm at EB2241	Hi Jennifer,. There was some discussion of this, but I haven't agreed to pay for the damage, as it was caused by a 3rd party contractor.. When I was at the house I mentioned the damage to company that's responsible, and told them that we'd follow up for reparations.. If you'll forward the invoice a copy will be fine I'll try and run this down and see that it's taken care of.	Please send via interoffice -- I'm at EB2241	send invoice to SENDER	Sophie		0			0.5734686119
4385	Bill, can you set up a meeting to discuss credit issues.		Bill, can you set up a meeting to discuss credit issues.	schedule meeting	Sophie		0			0.7881940055
4386	Please clear with Eddy	What do you think the possible liabilities are from the Toxic Waste created below.. Ouch !!!. Maybe the attorneys need to conduct a seminar.. Please note that all of the communications below are priveleged and confidential attorney client communciations.. In the future, please remember to mark all such emails CONFIDENTIAL/ATTORNEY CLIENT PRIVILEGED COMMUNICATION .. Thank you.. John. this is also an ok approach .	Please clear with Eddy	clear approach with Eddy	Sophie		0			0.2030517264
4387	Please cut and paste as you will.	I have split out section 4 of the DPL since I received two copies of DPL's request.	Please cut and paste as you will.	put and paste	Sophie		0	1		0.1804265587
4388	Send me your e-mail address at home.		Send me your e-mail address at home.	send email address at home to SENDER	Sophie		0			0.7946436392
4389	Please, send to Norma the list of projects Sevil worked on.	Vasant,. I spoke with Norma about getting a special reward for Sevil, in lieu of bonus.	Please, send to Norma the list of projects Sevil worked on.	send Norma list of projects	Sophie		0			0.8791124233
4390	Jean - please get in touch with Greg.		Jean - please get in touch with Greg.	get in touch with Greg	Sophie		0			0.770814296
4391	Mike - by the way, I meant to ask you at staff this morning -- can you	But, since I am out of the office until Friday 2 PRCs and Omaha trip , time is tight.. Do you want to review them Friday in person, before Friday on the phone, put off discussing with Stan, or discuss with Stan without us meeting?. I'm very comfortable with this one, and would like to go ahead and put it on Stan's table.	Mike - by the way, I meant to ask you at staff this morning -- can you clarify the memo you and Colleen issued regarding the role of EAMR as only a consultant?	clarify memo about EAMR	Sophie		0			0.9317048226
4392	Could you please review this item and see if it should or shouldn't be a sale	We didn't buy anything from Pan Energy at Centana Mobil until April the 3rd.. So, we shouldn't pay for this gas.. D.  PanEnergy purchase: Deal #231758.. Gas in the amount of 271 mmbtus for April 1st was purchased from PanEnergy on deal # 231758 .. However, scheduling has indicated that they have no sale for that gas on day one and as a result, it is not pathed in the system.	Could you please review this item and see if it should or shouldn't be a sale so that Scheduling can either path April 1st or I can dispute the volume being billed to us by Pan Energy.	review deal	Sophie		0			0.2352993675
4393	Please take a few minutes to completely fill out the following	Current Notes User:. To ensure that you experience a successful migration from Notes to Outlook, it is necessary to gather individual user information prior to your date of migration.	Please take a few minutes to completely fill out the following survey.	complete survey	Sophie		0			0.8523614444
4394	please take care of.		please take care of.	take care of it	Sophie		0			0.550338283
4395	Can you please provide this information no later than Friday of next week.	This should include all the products we may trade/hedge over an exchange including energy commodities, interest rates, currencies, equities, etc.	Can you please provide this information no later than Friday of next week.	give SENDER info by friday next week	Sophie		0			0.8194711639
4396	send me an electronic copy	Mark,. Considering that we are using US law, can I assume that the Japanese clients will use US PA's and ETA's?. If not, could you please send us the appropriate contracts?. Thanks in advance,. Mario Parra Cardoso EnronOnline. Mark. How are things going?. I just wanted to make 2 requests:. * Could I have your notes re: legal FAQ ASAP * I have a copy of the PA from the EOL site.	If there were any revisions made to it in order to customize for the Japanese launch, could you please send me an electronic copy	send copy to SENDER	Sophie		0			0.8840159991
4397	Could you print me a hard copy so I can show you what changes	RE: Notice letter.. We sent out a notice letter to GE last Friday regarding closing of a financing.	Could you print me a hard copy so I can show you what changes need to be made?	print copy for SENDER	Sophie		0			0.902371672
4398	please give me a call at your leisure re this.		please give me a call at your leisure re this.	call SENDER	Sophie		0			0.2702966518
4399	Please reference the order tracking number.	You sold 162 shares of JNPR Juniper Networks Inc Com at 1640-000 00.. ORDER DETAILS: The tracking number for this order is: B-600-AATR-3150 Order entered at: 12:12:55 on 12/12/00 Order processing began at: 12:12:56 Order executed at: 12:13:06 on 12/12/00. You will receive a printed Datek Online confirmation by postal mail, or by electronic delivery if you are subscribed to that service.. Questions regarding this transaction?. Contact our Customer Support department by e-mailing support@datek.com.	Please reference the order tracking number.	reference order tracing number	Sophie		0			0.07985740215
4400	If so, could you or the originator please contact me	Several years ago '96 or '97 , Enron contacted White Pine previously owned by BHP Copper White Pine Refinery on numerous occasions about running the powerhouse on gas and they would get the excess power to market.. The idea at the time was they had excess natural gas and wanted White Pine to run the generators on gas.. Would you know anything about this deal or who the originator was?	If so, could you or the originator please contact me regarding the details.	contact SENDER with details	Sophie		0			0.008695903689
4401	Can you work with Greg and Georgeanne ahead of time on	Should Jeff and Stacey be there, too?. This will be a meeting that we should have regularly with Wes and team so that can jointly review any exposures and make timely decisions on how to handle those.. I am sure that there is some prep work that needs to be done for this meeting.. I would assume that we should cover A/R, UA4, imbalances, weird or over/undervalued deals in risk books, OA, etc.	Can you work with Greg and Georgeanne ahead of time on content and have necessary back up to discuss highlights.	work with Greg and Georgeanne on highlights	Sophie		0			0.3654336125
4402	If you could send me the list, I will forward them to the TDS developers.	An example would be similar to:. Org Region Code Tagg Book Code CENTRAGULF FT-INTRA-GULF This is just an example and might not be a valid grouping.  TDS knows the Tagg books to pick up, it just does not know which physical region codes that are related to it.. Can you provide for your desk all Org Region Codes used on your desk, and what Tagg Book it would relate to.	If you could send me the list, I will forward them to the TDS developers.	send list to SENDER	Sophie		0			0.2611987526
4403	Please respond to jeffseely ceo@netstock.com		 Please respond to jeffseely ceo@netstock.com 	respond to jeffseely at ceo@netstock.com	Sophie		0			0.05976631189
